frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
206,192.168.70.150,192.168.70.129,44122,,8081,,6,17
207,192.168.70.150,192.168.70.129,44122,,8081,,6,17
208,192.168.70.129,192.168.70.150,8081,,44122,,6,17
209,192.168.70.150,192.168.70.129,44122,,8081,,6,17
210,192.168.70.150,192.168.70.129,44122,,8081,,6,17
211,192.168.70.129,192.168.70.150,8081,,44122,,6,17
212,192.168.70.150,192.168.70.129,44122,,8081,,6,17
213,192.168.70.129,84.17.62.6,49306,,443,,6,7
214,84.17.62.6,192.168.70.129,443,,49306,,6,7
215,192.168.70.150,192.168.70.129,44132,,8081,,6,18
216,192.168.70.129,192.168.70.150,8081,,44132,,6,18
217,192.168.70.150,192.168.70.129,44132,,8081,,6,18
218,192.168.70.150,192.168.70.129,44132,,8081,,6,18
219,192.168.70.129,192.168.70.150,8081,,44132,,6,18
220,192.168.70.129,192.168.70.150,8081,,44132,,6,18
221,192.168.70.129,192.168.70.150,8081,,44132,,6,18
222,192.168.70.150,192.168.70.129,44132,,8081,,6,18
223,192.168.70.150,192.168.70.129,44132,,8081,,6,18
224,192.168.70.129,192.168.70.150,8081,,44132,,6,18
225,192.168.70.150,192.168.70.129,44132,,8081,,6,18
226,192.168.70.150,192.168.70.129,44132,,8081,,6,18
227,192.168.70.129,192.168.70.150,8081,,44132,,6,18
228,192.168.70.150,192.168.70.129,44132,,8081,,6,18
229,192.168.70.150,192.168.70.129,44134,,8081,,6,19
230,192.168.70.129,192.168.70.150,8081,,44134,,6,19
231,192.168.70.150,192.168.70.129,44134,,8081,,6,19
232,192.168.70.150,192.168.70.129,44134,,8081,,6,19
233,192.168.70.129,192.168.70.150,8081,,44134,,6,19
234,192.168.70.129,192.168.70.150,8081,,44134,,6,19
235,192.168.70.129,192.168.70.150,8081,,44134,,6,19
236,192.168.70.150,192.168.70.129,44134,,8081,,6,19
237,192.168.70.150,192.168.70.129,44134,,8081,,6,19
238,192.168.70.129,192.168.70.150,8081,,44134,,6,19
239,192.168.70.150,192.168.70.129,44134,,8081,,6,19
240,192.168.70.150,192.168.70.129,44134,,8081,,6,19
241,192.168.70.129,192.168.70.150,8081,,44134,,6,19
242,192.168.70.150,192.168.70.129,44134,,8081,,6,19
243,192.168.70.150,192.168.70.129,46418,,8081,,6,20
244,192.168.70.129,192.168.70.150,8081,,46418,,6,20
245,192.168.70.150,192.168.70.129,46418,,8081,,6,20
246,192.168.70.150,192.168.70.129,46418,,8081,,6,20
247,192.168.70.129,192.168.70.150,8081,,46418,,6,20
248,192.168.70.129,192.168.70.150,8081,,46418,,6,20
249,192.168.70.129,192.168.70.150,8081,,46418,,6,20
250,192.168.70.150,192.168.70.129,46418,,8081,,6,20
251,192.168.70.150,192.168.70.129,46418,,8081,,6,20
252,192.168.70.129,192.168.70.150,8081,,46418,,6,20
253,192.168.70.150,192.168.70.129,46418,,8081,,6,20
254,192.168.70.150,192.168.70.129,46418,,8081,,6,20
255,192.168.70.129,192.168.70.150,8081,,46418,,6,20
256,192.168.70.150,192.168.70.129,46418,,8081,,6,20
257,192.168.70.150,192.168.70.129,37894,,502,,6,21
258,192.168.70.129,192.168.70.150,502,,37894,,6,21
259,192.168.70.150,192.168.70.129,37894,,502,,6,21
260,192.168.70.150,192.168.70.129,37894,,502,,6,21
261,192.168.70.129,192.168.70.150,502,,37894,,6,21
262,192.168.70.129,192.168.70.150,502,,37894,,6,21
263,192.168.70.150,192.168.70.129,37894,,502,,6,21
264,192.168.70.150,192.168.70.129,46422,,8081,,6,22
265,192.168.70.129,192.168.70.150,8081,,46422,,6,22
266,192.168.70.150,192.168.70.129,46422,,8081,,6,22
267,192.168.70.150,192.168.70.129,46422,,8081,,6,22
268,192.168.70.129,192.168.70.150,8081,,46422,,6,22
269,192.168.70.150,192.168.70.129,37894,,502,,6,21
270,192.168.70.129,192.168.70.150,502,,37894,,6,21
271,192.168.70.129,192.168.70.150,502,,37894,,6,21
272,192.168.70.150,192.168.70.129,37894,,502,,6,21
273,192.168.70.129,192.168.70.150,8081,,46422,,6,22
274,192.168.70.129,192.168.70.150,8081,,46422,,6,22
275,192.168.70.150,192.168.70.129,46422,,8081,,6,22
276,192.168.70.150,192.168.70.129,46422,,8081,,6,22
277,192.168.70.129,192.168.70.150,8081,,46422,,6,22
278,192.168.70.150,192.168.70.129,46422,,8081,,6,22
279,192.168.70.150,192.168.70.129,46422,,8081,,6,22
280,192.168.70.129,192.168.70.150,8081,,46422,,6,22
