frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
237,192.168.70.150,192.168.70.129,56686,,8081,,6,16
238,192.168.70.129,192.168.70.150,8081,,56686,,6,16
239,192.168.70.150,192.168.70.129,56686,,8081,,6,16
240,192.168.70.150,192.168.70.129,56686,,8081,,6,16
241,192.168.70.129,192.168.70.150,8081,,56686,,6,16
242,192.168.70.150,192.168.70.129,56686,,8081,,6,16
243,192.168.70.150,192.168.70.129,46950,,502,,6,1
244,192.168.70.129,192.168.70.150,502,,46950,,6,1
245,192.168.70.150,192.168.70.129,46950,,502,,6,1
246,192.168.70.150,192.168.70.129,56700,,8081,,6,17
247,192.168.70.129,192.168.70.150,8081,,56700,,6,17
248,192.168.70.150,192.168.70.129,56700,,8081,,6,17
249,192.168.70.150,192.168.70.129,56700,,8081,,6,17
250,192.168.70.129,192.168.70.150,8081,,56700,,6,17
251,192.168.70.129,192.168.70.150,8081,,56700,,6,17
252,192.168.70.129,192.168.70.150,8081,,56700,,6,17
253,192.168.70.150,192.168.70.129,56700,,8081,,6,17
254,192.168.70.150,192.168.70.129,56700,,8081,,6,17
255,192.168.70.129,192.168.70.150,8081,,56700,,6,17
256,192.168.70.150,192.168.70.129,56700,,8081,,6,17
257,192.168.70.150,192.168.70.129,56700,,8081,,6,17
258,192.168.70.129,192.168.70.150,8081,,56700,,6,17
259,192.168.70.150,192.168.70.129,56700,,8081,,6,17
260,,,,,,,,N/A
261,,,,,,,,N/A
262,192.168.70.150,192.168.70.129,46950,,502,,6,1
263,192.168.70.129,192.168.70.150,502,,46950,,6,1
264,192.168.70.150,192.168.70.129,46950,,502,,6,1
265,192.168.70.150,192.168.70.129,56704,,8081,,6,18
266,192.168.70.129,192.168.70.150,8081,,56704,,6,18
267,192.168.70.150,192.168.70.129,56704,,8081,,6,18
268,192.168.70.150,192.168.70.129,56704,,8081,,6,18
269,192.168.70.129,192.168.70.150,8081,,56704,,6,18
270,192.168.70.129,192.168.70.150,8081,,56704,,6,18
271,192.168.70.129,192.168.70.150,8081,,56704,,6,18
272,192.168.70.150,192.168.70.129,56704,,8081,,6,18
273,192.168.70.150,192.168.70.129,56704,,8081,,6,18
274,192.168.70.129,192.168.70.150,8081,,56704,,6,18
275,192.168.70.150,192.168.70.129,56704,,8081,,6,18
276,192.168.70.150,192.168.70.129,56704,,8081,,6,18
277,192.168.70.129,192.168.70.150,8081,,56704,,6,18
278,192.168.70.150,192.168.70.129,56704,,8081,,6,18
279,,,,,,,,N/A
280,192.168.70.150,192.168.70.129,46950,,502,,6,1
281,192.168.70.129,192.168.70.150,502,,46950,,6,1
282,192.168.70.150,192.168.70.129,46950,,502,,6,1
283,192.168.70.150,192.168.70.129,56714,,8081,,6,19
284,192.168.70.129,192.168.70.150,8081,,56714,,6,19
285,192.168.70.150,192.168.70.129,56714,,8081,,6,19
286,192.168.70.150,192.168.70.129,56714,,8081,,6,19
287,192.168.70.129,192.168.70.150,8081,,56714,,6,19
288,192.168.70.129,192.168.70.150,8081,,56714,,6,19
289,192.168.70.129,192.168.70.150,8081,,56714,,6,19
290,192.168.70.150,192.168.70.129,56714,,8081,,6,19
291,192.168.70.150,192.168.70.129,56714,,8081,,6,19
292,192.168.70.129,192.168.70.150,8081,,56714,,6,19
293,192.168.70.150,192.168.70.129,56714,,8081,,6,19
