frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
481,192.168.70.150,192.168.70.129,42950,,102,,6,62
482,192.168.70.150,192.168.70.129,57814,,102,,6,64
483,192.168.70.150,192.168.70.129,32812,,502,,6,63
484,192.168.70.129,192.168.70.150,102,,57814,,6,64
485,192.168.70.150,192.168.70.129,57814,,102,,6,64
486,192.168.70.150,192.168.70.129,57814,,102,,6,64
487,192.168.70.129,192.168.70.150,102,,57814,,6,64
488,192.168.70.129,192.168.70.150,102,,42950,,6,62
489,192.168.70.129,192.168.70.150,502,,32812,,6,63
490,192.168.70.129,209.250.254.15,,43288,,21116,17,2
491,209.250.254.15,192.168.70.129,,21116,,43288,17,2
492,192.168.70.150,192.168.70.129,57814,,102,,6,64
493,192.168.70.150,192.168.70.129,57816,,102,,6,65
494,192.168.70.129,192.168.70.150,102,,57816,,6,65
495,192.168.70.150,192.168.70.129,57816,,102,,6,65
496,192.168.70.150,192.168.70.129,35168,,502,,6,66
497,192.168.70.129,192.168.70.150,502,,35168,,6,66
498,192.168.70.150,192.168.70.129,35168,,502,,6,66
499,192.168.70.150,192.168.70.129,57816,,102,,6,65
500,192.168.70.150,192.168.70.129,35168,,502,,6,66
501,192.168.70.129,192.168.70.150,102,,57816,,6,65
502,192.168.70.129,192.168.70.150,502,,35168,,6,66
503,192.168.70.129,192.168.70.150,102,,57814,,6,64
504,192.168.70.129,84.17.62.8,45368,,443,,6,1
505,84.17.62.8,192.168.70.129,443,,45368,,6,1
506,192.168.70.150,192.168.70.129,35168,,502,,6,66
507,192.168.70.150,192.168.70.129,41438,,502,,6,67
508,192.168.70.129,192.168.70.150,502,,41438,,6,67
509,192.168.70.150,192.168.70.129,41438,,502,,6,67
510,192.168.70.129,192.168.70.150,502,,35168,,6,66
511,192.168.70.150,192.168.70.129,41438,,502,,6,67
512,192.168.70.129,192.168.70.150,502,,41438,,6,67
513,,,,,,,,N/A
514,,,,,,,,N/A
515,192.168.70.150,192.168.70.129,41438,,502,,6,67
516,192.168.70.150,192.168.70.129,41452,,502,,6,68
517,192.168.70.129,192.168.70.150,502,,41452,,6,68
518,192.168.70.150,192.168.70.129,41452,,502,,6,68
519,192.168.70.129,192.168.70.150,502,,41438,,6,67
520,192.168.70.150,192.168.70.129,41452,,502,,6,68
521,192.168.70.129,192.168.70.150,502,,41452,,6,68
522,192.168.70.150,192.168.70.129,41452,,502,,6,68
523,192.168.70.150,192.168.70.129,41462,,502,,6,69
524,192.168.70.129,192.168.70.150,502,,41462,,6,69
525,192.168.70.150,192.168.70.129,41462,,502,,6,69
526,192.168.70.129,192.168.70.150,502,,41452,,6,68
527,192.168.70.150,192.168.70.129,41462,,502,,6,69
528,192.168.70.129,192.168.70.150,502,,41462,,6,69
529,192.168.70.129,84.17.62.8,45368,,443,,6,1
530,84.17.62.8,192.168.70.129,443,,45368,,6,1
531,192.168.70.150,192.168.70.129,41462,,502,,6,69
532,192.168.70.150,192.168.70.129,58104,,502,,6,70
533,192.168.70.129,192.168.70.150,502,,58104,,6,70
534,192.168.70.150,192.168.70.129,58104,,502,,6,70
535,192.168.70.129,192.168.70.150,502,,41462,,6,69
536,192.168.70.150,192.168.70.129,58104,,502,,6,70
537,192.168.70.129,192.168.70.150,502,,58104,,6,70
538,192.168.70.129,209.250.254.15,,43288,,21116,17,2
539,209.250.254.15,192.168.70.129,,21116,,43288,17,2
540,192.168.70.150,192.168.70.129,58104,,502,,6,70
541,192.168.70.150,192.168.70.129,58118,,502,,6,71
542,192.168.70.129,192.168.70.150,502,,58118,,6,71
543,192.168.70.150,192.168.70.129,58118,,502,,6,71
544,192.168.70.129,192.168.70.150,502,,58104,,6,70
545,192.168.70.150,192.168.70.129,58118,,502,,6,71
546,192.168.70.129,192.168.70.150,502,,58118,,6,71
547,192.168.70.150,192.168.70.129,58118,,502,,6,71
548,192.168.70.150,192.168.70.129,58134,,502,,6,72
549,192.168.70.129,192.168.70.150,502,,58134,,6,72
550,192.168.70.150,192.168.70.129,58134,,502,,6,72
551,192.168.70.129,192.168.70.150,502,,58118,,6,71
552,192.168.70.150,192.168.70.129,58134,,502,,6,72
553,192.168.70.129,192.168.70.150,502,,58134,,6,72
554,192.168.70.150,192.168.70.129,58134,,502,,6,72
555,192.168.70.150,192.168.70.129,33402,,502,,6,73
556,192.168.70.129,192.168.70.150,502,,33402,,6,73
557,192.168.70.150,192.168.70.129,33402,,502,,6,73
558,192.168.70.129,192.168.70.150,502,,58134,,6,72
559,192.168.70.150,192.168.70.129,33402,,502,,6,73
560,192.168.70.129,192.168.70.150,502,,33402,,6,73
561,192.168.70.129,84.17.62.8,45368,,443,,6,1
562,84.17.62.8,192.168.70.129,443,,45368,,6,1
563,192.168.70.150,192.168.70.129,33402,,502,,6,73
564,192.168.70.150,192.168.70.129,33412,,502,,6,74
565,192.168.70.129,192.168.70.150,502,,33412,,6,74
566,192.168.70.150,192.168.70.129,33412,,502,,6,74
567,192.168.70.129,192.168.70.150,502,,33402,,6,73
568,192.168.70.150,192.168.70.129,33412,,502,,6,74
569,192.168.70.129,192.168.70.150,502,,33412,,6,74
570,192.168.70.150,192.168.70.129,33412,,502,,6,74
571,192.168.70.150,192.168.70.129,33420,,502,,6,75
572,192.168.70.129,192.168.70.150,502,,33420,,6,75
573,192.168.70.150,192.168.70.129,33420,,502,,6,75
574,192.168.70.129,192.168.70.150,502,,33412,,6,74
575,192.168.70.150,192.168.70.129,33420,,502,,6,75
576,192.168.70.129,192.168.70.150,502,,33420,,6,75
577,192.168.70.150,192.168.70.129,57816,,102,,6,65
578,192.168.70.150,192.168.70.129,35926,,102,,6,76
579,192.168.70.129,192.168.70.150,102,,35926,,6,76
580,192.168.70.150,192.168.70.129,35926,,102,,6,76
581,192.168.70.129,192.168.70.150,102,,57816,,6,65
582,192.168.70.150,192.168.70.129,35926,,102,,6,76
583,192.168.70.129,192.168.70.150,102,,35926,,6,76
584,192.168.70.129,209.250.254.15,,43288,,21116,17,2
585,209.250.254.15,192.168.70.129,,21116,,43288,17,2
586,192.168.70.150,192.168.70.129,33420,,502,,6,75
587,192.168.70.150,192.168.70.129,42724,,502,,6,77
588,192.168.70.129,192.168.70.150,502,,42724,,6,77
589,192.168.70.150,192.168.70.129,42724,,502,,6,77
590,192.168.70.129,192.168.70.150,502,,33420,,6,75
591,192.168.70.150,192.168.70.129,42724,,502,,6,77
592,192.168.70.129,192.168.70.150,502,,42724,,6,77
593,192.168.70.129,84.17.62.8,45368,,443,,6,1
594,84.17.62.8,192.168.70.129,443,,45368,,6,1
595,192.168.70.150,192.168.70.129,42724,,502,,6,77
596,192.168.70.150,192.168.70.129,42728,,502,,6,78
597,192.168.70.129,192.168.70.150,502,,42728,,6,78
598,192.168.70.150,192.168.70.129,42728,,502,,6,78
599,192.168.70.129,192.168.70.150,502,,42724,,6,77
600,192.168.70.150,192.168.70.129,42728,,502,,6,78
601,192.168.70.129,192.168.70.150,502,,42728,,6,78
602,192.168.70.150,192.168.70.129,42728,,502,,6,78
603,192.168.70.150,192.168.70.129,42730,,502,,6,79
604,192.168.70.129,192.168.70.150,502,,42730,,6,79
605,192.168.70.150,192.168.70.129,42730,,502,,6,79
606,192.168.70.129,192.168.70.150,502,,42728,,6,78
607,192.168.70.150,192.168.70.129,42730,,502,,6,79
608,192.168.70.129,192.168.70.150,502,,42730,,6,79
609,192.168.70.150,192.168.70.129,42730,,502,,6,79
610,192.168.70.150,192.168.70.129,41300,,502,,6,80
611,192.168.70.129,192.168.70.150,502,,41300,,6,80
612,192.168.70.150,192.168.70.129,41300,,502,,6,80
613,192.168.70.129,192.168.70.150,502,,42730,,6,79
614,192.168.70.150,192.168.70.129,41300,,502,,6,80
615,192.168.70.129,192.168.70.150,502,,41300,,6,80
616,192.168.70.129,84.17.62.8,45368,,443,,6,1
617,84.17.62.8,192.168.70.129,443,,45368,,6,1
618,192.168.70.150,192.168.70.129,41300,,502,,6,80
619,192.168.70.150,192.168.70.129,41310,,502,,6,81
620,192.168.70.129,192.168.70.150,502,,41310,,6,81
621,192.168.70.150,192.168.70.129,41310,,502,,6,81
622,192.168.70.129,192.168.70.150,502,,41300,,6,80
623,192.168.70.150,192.168.70.129,41310,,502,,6,81
624,192.168.70.129,192.168.70.150,502,,41310,,6,81
625,192.168.70.129,209.250.254.15,,43288,,21116,17,2
626,209.250.254.15,192.168.70.129,,21116,,43288,17,2
627,192.168.70.150,192.168.70.129,41310,,502,,6,81
628,192.168.70.150,192.168.70.129,41316,,502,,6,82
629,192.168.70.129,192.168.70.150,502,,41316,,6,82
630,192.168.70.150,192.168.70.129,41316,,502,,6,82
631,192.168.70.129,192.168.70.150,502,,41310,,6,81
632,192.168.70.150,192.168.70.129,41316,,502,,6,82
633,192.168.70.129,192.168.70.150,502,,41316,,6,82
634,,,,,,,,N/A
635,,,,,,,,N/A
636,192.168.70.150,192.168.70.129,41316,,502,,6,82
637,192.168.70.150,192.168.70.129,41322,,502,,6,83
638,192.168.70.129,192.168.70.150,502,,41322,,6,83
639,192.168.70.150,192.168.70.129,41322,,502,,6,83
640,192.168.70.129,192.168.70.150,502,,41316,,6,82
641,192.168.70.150,192.168.70.129,41322,,502,,6,83
642,192.168.70.129,192.168.70.150,502,,41322,,6,83
