frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
2559,198.55.107.156,10.7.10.103,80,,49204,,6,8
2560,10.7.10.103,198.55.107.156,49204,,80,,6,8
2561,198.55.107.156,10.7.10.103,80,,49204,,6,8
2562,198.55.107.156,10.7.10.103,80,,49204,,6,8
2563,10.7.10.103,198.55.107.156,49204,,80,,6,8
2564,10.7.10.103,198.55.107.156,49204,,80,,6,8
2565,198.55.107.156,10.7.10.103,80,,49204,,6,8
2566,198.55.107.156,10.7.10.103,80,,49204,,6,8
2567,198.55.107.156,10.7.10.103,80,,49204,,6,8
2568,198.55.107.156,10.7.10.103,80,,49204,,6,8
2569,198.55.107.156,10.7.10.103,80,,49204,,6,8
2570,198.55.107.156,10.7.10.103,80,,49204,,6,8
2571,198.55.107.156,10.7.10.103,80,,49204,,6,8
2572,10.7.10.103,198.55.107.156,49204,,80,,6,8
2573,198.55.107.156,10.7.10.103,80,,49204,,6,8
2574,198.55.107.156,10.7.10.103,80,,49204,,6,8
2575,10.7.10.103,198.55.107.156,49204,,80,,6,8
2576,198.55.107.156,10.7.10.103,80,,49204,,6,8
2577,10.7.10.103,198.55.107.156,49204,,80,,6,8
2578,198.55.107.156,10.7.10.103,80,,49204,,6,8
2579,198.55.107.156,10.7.10.103,80,,49204,,6,8
2580,10.7.10.103,198.55.107.156,49204,,80,,6,8
2581,198.55.107.156,10.7.10.103,80,,49204,,6,8
2582,198.55.107.156,10.7.10.103,80,,49204,,6,8
2583,198.55.107.156,10.7.10.103,80,,49204,,6,8
2584,198.55.107.156,10.7.10.103,80,,49204,,6,8
2585,198.55.107.156,10.7.10.103,80,,49204,,6,8
2586,198.55.107.156,10.7.10.103,80,,49204,,6,8
2587,198.55.107.156,10.7.10.103,80,,49204,,6,8
2588,10.7.10.103,198.55.107.156,49204,,80,,6,8
2589,198.55.107.156,10.7.10.103,80,,49204,,6,8
2590,198.55.107.156,10.7.10.103,80,,49204,,6,8
2591,198.55.107.156,10.7.10.103,80,,49204,,6,8
2592,198.55.107.156,10.7.10.103,80,,49204,,6,8
2593,10.7.10.103,198.55.107.156,49204,,80,,6,8
2594,198.55.107.156,10.7.10.103,80,,49204,,6,8
2595,198.55.107.156,10.7.10.103,80,,49204,,6,8
2596,10.7.10.103,198.55.107.156,49204,,80,,6,8
2597,10.7.10.103,198.55.107.156,49204,,80,,6,8
2598,198.55.107.156,10.7.10.103,80,,49204,,6,8
2599,198.55.107.156,10.7.10.103,80,,49204,,6,8
2600,10.7.10.103,198.55.107.156,49204,,80,,6,8
2601,198.55.107.156,10.7.10.103,80,,49204,,6,8
2602,10.7.10.103,198.55.107.156,49204,,80,,6,8
2603,10.7.10.103,198.55.107.156,49204,,80,,6,8
2604,198.55.107.156,10.7.10.103,80,,49204,,6,8
2605,198.55.107.156,10.7.10.103,80,,49204,,6,8
2606,198.55.107.156,10.7.10.103,80,,49204,,6,8
2607,10.7.10.103,198.55.107.156,49204,,80,,6,8
2608,198.55.107.156,10.7.10.103,80,,49204,,6,8
2609,198.55.107.156,10.7.10.103,80,,49204,,6,8
2610,198.55.107.156,10.7.10.103,80,,49204,,6,8
2611,198.55.107.156,10.7.10.103,80,,49204,,6,8
