frame.number,ip.src,ip.dst,tcp.srcport,udp.srcport,tcp.dstport,udp.dstport,ip.proto,Flow_ID
180,127.0.0.1,127.0.0.1,51130,,8081,,6,29
181,127.0.0.1,127.0.0.1,51138,,8081,,6,30
182,127.0.0.1,127.0.0.1,51138,,8081,,6,30
183,127.0.0.1,127.0.0.1,51138,,8081,,6,30
184,127.0.0.1,127.0.0.1,51138,,8081,,6,30
185,127.0.0.1,127.0.0.1,51146,,8081,,6,31
186,127.0.0.1,127.0.0.1,51146,,8081,,6,31
187,127.0.0.1,127.0.0.1,51146,,8081,,6,31
188,127.0.0.1,127.0.0.1,51146,,8081,,6,31
189,127.0.0.1,127.0.0.1,51146,,8081,,6,31
190,127.0.0.1,127.0.0.1,51146,,8081,,6,31
191,127.0.0.1,127.0.0.1,51146,,8081,,6,31
192,127.0.0.1,127.0.0.1,51156,,8081,,6,32
193,127.0.0.1,127.0.0.1,51156,,8081,,6,32
194,127.0.0.1,127.0.0.1,51156,,8081,,6,32
195,127.0.0.1,127.0.0.1,51156,,8081,,6,32
196,127.0.0.1,127.0.0.1,51156,,8081,,6,32
197,127.0.0.1,127.0.0.1,51156,,8081,,6,32
198,127.0.0.1,127.0.0.1,51156,,8081,,6,32
199,127.0.0.1,127.0.0.1,51166,,8081,,6,33
200,127.0.0.1,127.0.0.1,51166,,8081,,6,33
201,127.0.0.1,127.0.0.1,51166,,8081,,6,33
202,127.0.0.1,127.0.0.1,51166,,8081,,6,33
203,127.0.0.1,127.0.0.1,51166,,8081,,6,33
204,127.0.0.1,127.0.0.1,51166,,8081,,6,33
205,127.0.0.1,127.0.0.1,51166,,8081,,6,33
206,127.0.0.1,127.0.0.1,51172,,8081,,6,34
207,127.0.0.1,127.0.0.1,51172,,8081,,6,34
208,127.0.0.1,127.0.0.1,51172,,8081,,6,34
209,127.0.0.1,127.0.0.1,51172,,8081,,6,34
210,127.0.0.1,127.0.0.1,51172,,8081,,6,34
211,127.0.0.1,127.0.0.1,51172,,8081,,6,34
212,127.0.0.1,127.0.0.1,51172,,8081,,6,34
213,127.0.0.1,127.0.0.1,42524,,8081,,6,35
214,127.0.0.1,127.0.0.1,42524,,8081,,6,35
215,127.0.0.1,127.0.0.1,42524,,8081,,6,35
216,127.0.0.1,127.0.0.1,42524,,8081,,6,35
217,127.0.0.1,127.0.0.1,42524,,8081,,6,35
218,127.0.0.1,127.0.0.1,42524,,8081,,6,35
219,127.0.0.1,127.0.0.1,42524,,8081,,6,35
220,127.0.0.1,127.0.0.1,42540,,8081,,6,36
221,127.0.0.1,127.0.0.1,42540,,8081,,6,36
222,127.0.0.1,127.0.0.1,42540,,8081,,6,36
223,127.0.0.1,127.0.0.1,42540,,8081,,6,36
224,127.0.0.1,127.0.0.1,42540,,8081,,6,36
225,127.0.0.1,127.0.0.1,42540,,8081,,6,36
226,127.0.0.1,127.0.0.1,42540,,8081,,6,36
227,127.0.0.1,127.0.0.1,42548,,8081,,6,37
228,127.0.0.1,127.0.0.1,42548,,8081,,6,37
229,127.0.0.1,127.0.0.1,42548,,8081,,6,37
230,127.0.0.1,127.0.0.1,42548,,8081,,6,37
231,127.0.0.1,127.0.0.1,42548,,8081,,6,37
232,127.0.0.1,127.0.0.1,42548,,8081,,6,37
233,127.0.0.1,127.0.0.1,42548,,8081,,6,37
234,127.0.0.1,127.0.0.1,42556,,8081,,6,38
235,127.0.0.1,127.0.0.1,42556,,8081,,6,38
236,127.0.0.1,127.0.0.1,42556,,8081,,6,38
237,127.0.0.1,127.0.0.1,42556,,8081,,6,38
238,127.0.0.1,127.0.0.1,42556,,8081,,6,38
239,127.0.0.1,127.0.0.1,42556,,8081,,6,38
240,127.0.0.1,127.0.0.1,42556,,8081,,6,38
241,127.0.0.1,127.0.0.1,42568,,8081,,6,39
242,127.0.0.1,127.0.0.1,42568,,8081,,6,39
243,127.0.0.1,127.0.0.1,42568,,8081,,6,39
244,127.0.0.1,127.0.0.1,42568,,8081,,6,39
245,127.0.0.1,127.0.0.1,42568,,8081,,6,39
246,127.0.0.1,127.0.0.1,42568,,8081,,6,39
247,127.0.0.1,127.0.0.1,42568,,8081,,6,39
248,127.0.0.1,127.0.0.1,42578,,8081,,6,40
249,127.0.0.1,127.0.0.1,42578,,8081,,6,40
250,127.0.0.1,127.0.0.1,42578,,8081,,6,40
251,127.0.0.1,127.0.0.1,42578,,8081,,6,40
252,127.0.0.1,127.0.0.1,42588,,8081,,6,41
253,127.0.0.1,127.0.0.1,42588,,8081,,6,41
254,127.0.0.1,127.0.0.1,42588,,8081,,6,41
255,127.0.0.1,127.0.0.1,42578,,8081,,6,40
256,127.0.0.1,127.0.0.1,51004,,8081,,6,16
